trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
vj_1@12:20:00,13:00:00,13:00:00,260010374,3,,0,0,
vj_1@12:20:00,13:10:00,13:10:00,260070132,4,,0,0,
vj_1@12:20:00,13:20:00,13:20:00,260010944,5,,0,0,
vj_1@12:40:00,12:40:00,12:40:00,260010966,1,,0,0,
vj_1@12:40:00,13:00:00,13:00:00,260010967,2,,0,0,
vj_1@12:40:00,13:20:00,13:20:00,260010374,3,,0,0,
vj_1@12:40:00,13:30:00,13:30:00,260070132,4,,0,0,
vj_1@12:40:00,13:40:00,13:40:00,260010944,5,,0,0,
vj_1@13:00:00,13:00:00,13:00:00,260010966,1,,0,0,
vj_1@13:00:00,13:20:00,13:20:00,260010967,2,,0,0,
vj_1@13:00:00,13:40:00,13:40:00,260010374,3,,0,0,
vj_1@13:00:00,13:50:00,13:50:00,260070132,4,,0,0,
vj_1@13:00:00,14:00:00,14:00:00,260010944,5,,0,0,
vj_1@13:20:00,13:20:00,13:20:00,260010966,1,,0,0,
vj_1@13:20:00,13:40:00,13:40:00,260010967,2,,0,0,
vj_1@13:20:00,14:00:00,14:00:00,260010374,3,,0,0,
vj_1@13:20:00,14:10:00,14:10:00,260070132,4,,0,0,
vj_1@13:20:00,14:20:00,14:20:00,260010944,5,,0,0,
vj_1@13:40:00,13:40:00,13:40:00,260010966,1,,0,0,
vj_1@13:40:00,14:00:00,14:00:00,260010967,2,,0,0,
vj_1@13:40:00,14:20:00,14:20:00,260010374,3,,0,0,
vj_1@13:40:00,14:30:00,14:30:00,260070132,4,,0,0,
vj_1@13:40:00,14:40:00,14:40:00,260010944,5,,0,0,
vj_1@14:00:00,14:00:00,14:00:00,260010966,1,,0,0,
vj_1@14:00:00,14:20:00,14:20:00,260010967,2,,0,0,
vj_1@14:00:00,14:40:00,14:40:00,260010374,3,,0,0,
vj_1@14:00:00,14:50:00,14:50:00,260070132,4,,0,0,
vj_1@14:00:00,15:00:00,15:00:00,260010944,5,,0,0,
vj_1@14:20:00,14:20:00,14:20:00,260010966,1,,0,0,
vj_1@14:20:00,14:40:00,14:40:00,260010967,2,,0,0,
vj_1@14:20:00,15:00:00,15:00:00,260010374,3,,0,0,
vj_1@14:20:00,15:10:00,15:10:00,260070132,4,,0,0,
vj_1@14:20:00,15:20:00,15:20:00,260010944,5,,0,0,
vj_1@14:40:00,14:40:00,14:40:00,260010966,1,,0,0,
vj_1@14:40:00,15:00:00,15:00:00,260010967,2,,0,0,
vj_1@14:40:00,15:20:00,15:20:00,260010374,3,,0,0,
vj_1@14:40:00,15:30:00,15:30:00,260070132,4,,0,0,
vj_1@14:40:00,15:40:00,15:40:00,260010944,5,,0,0,
vj_1@15:00:00,15:00:00,15:00:00,260010966,1,,0,0,
vj_1@15:00:00,15:20:00,15:20:00,260010967,2,,0,0,
vj_1@15:00:00,15:40:00,15:40:00,260010374,3,,0,0,
vj_1@15:00:00,15:50:00,15:50:00,260070132,4,,0,0,
vj_1@15:00:00,16:00:00,16:00:00,260010944,5,,0,0,
vj_1@15:20:00,15:20:00,15:20:00,260010966,1,,0,0,
vj_1@15:20:00,15:40:00,15:40:00,260010967,2,,0,0,
vj_1@15:20:00,16:00:00,16:00:00,260010374,3,,0,0,
vj_1@15:20:00,16:10:00,16:10:00,260070132,4,,0,0,
vj_1@15:20:00,16:20:00,16:20:00,260010944,5,,0,0,
vj_1@15:40:00,15:40:00,15:40:00,260010966,1,,0,0,
vj_1@15:40:00,16:00:00,16:00:00,260010967,2,,0,0,
vj_1@15:40:00,16:20:00,16:20:00,260010374,3,,0,0,
vj_1@15:40:00,16:30:00,16:30:00,260070132,4,,0,0,
vj_1@15:40:00,16:40:00,16:40:00,260010944,5,,0,0,
vj_1@16:00:00,16:00:00,16:00:00,260010966,1,,0,0,
vj_1@16:00:00,16:20:00,16:20:00,260010967,2,,0,0,
vj_1@16:00:00,16:40:00,16:40:00,260010374,3,,0,0,
vj_1@16:00:00,16:50:00,16:50:00,260070132,4,,0,0,
vj_1@16:00:00,17:00:00,17:00:00,260010944,5,,0,0,
vj_1@16:20:00,16:20:00,16:20:00,260010966,1,,0,0,
vj_1@16:20:00,16:40:00,16:40:00,260010967,2,,0,0,
vj_1@16:20:00,17:00:00,17:00:00,260010374,3,,0,0,
vj_1@16:20:00,17:10:00,17:10:00,260070132,4,,0,0,
vj_1@16:20:00,17:20:00,17:20:00,260010944,5,,0,0,
vj_1@16:40:00,16:40:00,16:40:00,260010966,1,,0,0,
vj_1@16:40:00,17:00:00,17:00:00,260010967,2,,0,0,
vj_1@16:40:00,17:20:00,17:20:00,260010374,3,,0,0,
vj_1@16:40:00,17:30:00,17:30:00,260070132,4,,0,0,
vj_1@16:40:00,17:40:00,17:40:00,260010944,5,,0,0,
vj_1@17:00:00,17:00:00,17:00:00,260010966,1,,0,0,
vj_1@17:00:00,17:20:00,17:20:00,260010967,2,,0,0,
vj_1@17:00:00,17:40:00,17:40:00,260010374,3,,0,0,
vj_1@17:00:00,17:50:00,17:50:00,260070132,4,,0,0,
vj_1@17:00:00,18:00:00,18:00:00,260010944,5,,0,0,
vj_1@17:20:00,17:20:00,17:20:00,260010966,1,,0,0,
vj_1@17:20:00,17:40:00,17:40:00,260010967,2,,0,0,
vj_1@17:20:00,18:00:00,18:00:00,260010374,3,,0,0,
vj_1@17:20:00,18:10:00,18:10:00,260070132,4,,0,0,
vj_1@17:20:00,18:20:00,18:20:00,260010944,5,,0,0,
vj_1@17:40:00,17:40:00,17:40:00,260010966,1,,0,0,
vj_1@17:40:00,18:00:00,18:00:00,260010967,2,,0,0,
vj_1@17:40:00,18:20:00,18:20:00,260010374,3,,0,0,
vj_1@17:40:00,18:30:00,18:30:00,260070132,4,,0,0,
vj_1@17:40:00,18:40:00,18:40:00,260010944,5,,0,0,
vj_1@18:00:00,18:00:00,18:00:00,260010966,1,,0,0,
vj_1@18:00:00,18:20:00,18:20:00,260010967,2,,0,0,
vj_1@18:00:00,18:40:00,18:40:00,260010374,3,,0,0,
vj_1@18:00:00,18:50:00,18:50:00,260070132,4,,0,0,
vj_1@18:00:00,19:00:00,19:00:00,260010944,5,,0,0,
vj_1@18:20:00,18:20:00,18:20:00,260010966,1,,0,0,
vj_1@18:20:00,18:40:00,18:40:00,260010967,2,,0,0,
vj_1@18:20:00,19:00:00,19:00:00,260010374,3,,0,0,
vj_1@18:20:00,19:10:00,19:10:00,260070132,4,,0,0,
vj_1@18:20:00,19:20:00,19:20:00,260010944,5,,0,0,
vj_2@19:00:00,19:00:00,19:00:00,260010966,1,,0,0,
vj_2@19:00:00,19:20:00,19:20:00,260010967,2,,0,0,
vj_2@19:00:00,19:40:00,19:40:00,260010374,3,,0,0,
vj_2@19:00:00,19:50:00,19:50:00,260070132,4,,0,0,
vj_2@19:00:00,20:00:00,20:00:00,260010944,5,,0,0,
vj_r1@07:30:00,07:30:00,07:30:00,260010944,1,,0,0,
vj_r1@07:30:00,07:40:00,07:40:00,260070132,2,,0,0,
vj_r1@07:30:00,07:50:00,07:50:00,260010374,3,,0,0,
vj_r1@07:30:00,08:10:00,08:10:00,260010967,4,,0,0,
vj_r1@07:30:00,08:30:00,08:30:00,260010966,5,,0,0,
vj_r1@07:37:00,07:37:00,07:37:00,260010944,1,,0,0,
vj_r1@07:37:00,07:47:00,07:47:00,260070132,2,,0,0,
vj_r1@07:37:00,07:57:00,07:57:00,260010374,3,,0,0,
vj_r1@07:37:00,08:17:00,08:17:00,260010967,4,,0,0,
vj_r1@07:37:00,08:37:00,08:37:00,260010966,5,,0,0,
vj_r1@07:44:00,07:44:00,07:44:00,260010944,1,,0,0,
vj_r1@07:44:00,07:54:00,07:54:00,260070132,2,,0,0,
vj_r1@07:44:00,08:04:00,08:04:00,260010374,3,,0,0,
vj_r1@07:44:00,08:24:00,08:24:00,260010967,4,,0,0,
vj_r1@07:44:00,08:44:00,08:44:00,260010966,5,,0,0,
vj_r1@07:51:00,07:51:00,07:51:00,260010944,1,,0,0,
vj_r1@07:51:00,08:01:00,08:01:00,260070132,2,,0,0,
vj_r1@07:51:00,08:11:00,08:11:00,260010374,3,,0,0,
vj_r1@07:51:00,08:31:00,08:31:00,260010967,4,,0,0,
vj_r1@07:51:00,08:51:00,08:51:00,260010966,5,,0,0,
vj_r1@07:58:00,07:58:00,07:58:00,260010944,1,,0,0,
vj_r1@07:58:00,08:08:00,08:08:00,260070132,2,,0,0,
vj_r1@07:58:00,08:18:00,08:18:00,260010374,3,,0,0,
vj_r1@07:58:00,08:38:00,08:38:00,260010967,4,,0,0,
vj_r1@07:58:00,08:58:00,08:58:00,260010966,5,,0,0,
vj_r1@08:05:00,08:05:00,08:05:00,260010944,1,,0,0,
vj_r1@08:05:00,08:15:00,08:15:00,260070132,2,,0,0,
vj_r1@08:05:00,08:25:00,08:25:00,260010374,3,,0,0,
vj_r1@08:05:00,08:45:00,08:45:00,260010967,4,,0,0,
vj_r1@08:05:00,09:05:00,09:05:00,260010966,5,,0,0,
vj_r1@08:12:00,08:12:00,08:12:00,260010944,1,,0,0,
vj_r1@08:12:00,08:22:00,08:22:00,260070132,2,,0,0,
vj_r1@08:12:00,08:32:00,08:32:00,260010374,3,,0,0,
vj_r1@08:12:00,08:52:00,08:52:00,260010967,4,,0,0,
vj_r1@08:12:00,09:12:00,09:12:00,260010966,5,,0,0,
vj_r1@08:19:00,08:19:00,08:19:00,260010944,1,,0,0,
vj_r1@08:19:00,08:29:00,08:29:00,260070132,2,,0,0,
vj_r1@08:19:00,08:39:00,08:39:00,260010374,3,,0,0,
vj_r1@08:19:00,08:59:00,08:59:00,260010967,4,,0,0,
vj_r1@08:19:00,09:19:00,09:19:00,260010966,5,,0,0,
vj_r1@08:26:00,08:26:00,08:26:00,260010944,1,,0,0,
vj_r1@08:26:00,08:36:00,08:36:00,260070132,2,,0,0,
vj_r1@08:26:00,08:46:00,08:46:00,260010374,3,,0,0,
vj_r1@08:26:00,09:06:00,09:06:00,260010967,4,,0,0,
vj_r1@08:26:00,09:26:00,09:26:00,260010966,5,,0,0,
vj_r1@08:33:00,08:33:00,08:33:00,260010944,1,,0,0,
vj_r1@08:33:00,08:43:00,08:43:00,260070132,2,,0,0,
vj_r1@08:33:00,08:53:00,08:53:00,260010374,3,,0,0,
vj_r1@08:33:00,09:13:00,09:13:00,260010967,4,,0,0,
vj_r1@08:33:00,09:33:00,09:33:00,260010966,5,,0,0,
vj_r1@08:40:00,08:40:00,08:40:00,260010944,1,,0,0,
vj_r1@08:40:00,08:50:00,08:50:00,260070132,2,,0,0,
vj_r1@08:40:00,09:00:00,09:00:00,260010374,3,,0,0,
vj_r1@08:40:00,09:20:00,09:20:00,260010967,4,,0,0,
vj_r1@08:40:00,09:40:00,09:40:00,260010966,5,,0,0,
vj_r1@08:47:00,08:47:00,08:47:00,260010944,1,,0,0,
vj_r1@08:47:00,08:57:00,08:57:00,260070132,2,,0,0,
vj_r1@08:47:00,09:07:00,09:07:00,260010374,3,,0,0,
vj_r1@08:47:00,09:27:00,09:27:00,260010967,4,,0,0,
vj_r1@08:47:00,09:47:00,09:47:00,260010966,5,,0,0,
vj_r1@08:54:00,08:54:00,08:54:00,260010944,1,,0,0,
vj_r1@08:54:00,09:04:00,09:04:00,260070132,2,,0,0,
vj_r1@08:54:00,09:14:00,09:14:00,260010374,3,,0,0,
vj_r1@08:54:00,09:34:00,09:34:00,260010967,4,,0,0,
vj_r1@08:54:00,09:54:00,09:54:00,260010966,5,,0,0,
vj_r1@09:01:00,09:01:00,09:01:00,260010944,1,,0,0,
vj_r1@09:01:00,09:11:00,09:11:00,260070132,2,,0,0,
vj_r1@09:01:00,09:21:00,09:21:00,260010374,3,,0,0,
vj_r1@09:01:00,09:41:00,09:41:00,260010967,4,,0,0,
vj_r1@09:01:00,10:01:00,10:01:00,260010966,5,,0,0,
vj_r1@09:08:00,09:08:00,09:08:00,260010944,1,,0,0,
vj_r1@09:08:00,09:18:00,09:18:00,260070132,2,,0,0,
vj_r1@09:08:00,09:28:00,09:28:00,260010374,3,,0,0,
vj_r1@09:08:00,09:48:00,09:48:00,260010967,4,,0,0,
vj_r1@09:08:00,10:08:00,10:08:00,260010966,5,,0,0,
vj_r1@09:15:00,09:15:00,09:15:00,260010944,1,,0,0,
vj_r1@09:15:00,09:25:00,09:25:00,260070132,2,,0,0,
vj_r1@09:15:00,09:35:00,09:35:00,260010374,3,,0,0,
vj_r1@09:15:00,09:55:00,09:55:00,260010967,4,,0,0,
vj_r1@09:15:00,10:15:00,10:15:00,260010966,5,,0,0,
vj_r1@09:22:00,09:22:00,09:22:00,260010944,1,,0,0,
vj_r1@09:22:00,09:32:00,09:32:00,260070132,2,,0,0,
vj_r1@09:22:00,09:42:00,09:42:00,260010374,3,,0,0,
vj_r1@09:22:00,10:02:00,10:02:00,260010967,4,,0,0,
vj_r1@09:22:00,10:22:00,10:22:00,260010966,5,,0,0,
vj_r1@09:29:00,09:29:00,09:29:00,260010944,1,,0,0,
vj_r1@09:29:00,09:39:00,09:39:00,260070132,2,,0,0,
vj_r1@09:29:00,09:49:00,09:49:00,260010374,3,,0,0,
vj_r1@09:29:00,10:09:00,10:09:00,260010967,4,,0,0,
vj_r1@09:29:00,10:29:00,10:29:00,260010966,5,,0,0,
vj_r1@09:36:00,09:36:00,09:36:00,260010944,1,,0,0,
vj_r1@09:36:00,09:46:00,09:46:00,260070132,2,,0,0,
vj_r1@09:36:00,09:56:00,09:56:00,260010374,3,,0,0,
vj_r1@09:36:00,10:16:00,10:16:00,260010967,4,,0,0,
vj_r1@09:36:00,10:36:00,10:36:00,260010966,5,,0,0,
vj_r1@09:43:00,09:43:00,09:43:00,260010944,1,,0,0,
vj_r1@09:43:00,09:53:00,09:53:00,260070132,2,,0,0,
vj_r1@09:43:00,10:03:00,10:03:00,260010374,3,,0,0,
vj_r1@09:43:00,10:23:00,10:23:00,260010967,4,,0,0,
vj_r1@09:43:00,10:43:00,10:43:00,260010966,5,,0,0,
vj_r1@09:50:00,09:50:00,09:50:00,260010944,1,,0,0,
vj_r1@09:50:00,10:00:00,10:00:00,260070132,2,,0,0,
vj_r1@09:50:00,10:10:00,10:10:00,260010374,3,,0,0,
vj_r1@09:50:00,10:30:00,10:30:00,260010967,4,,0,0,
vj_r1@09:50:00,10:50:00,10:50:00,260010966,5,,0,0,
vj_r1@09:57:00,09:57:00,09:57:00,260010944,1,,0,0,
vj_r1@09:57:00,10:07:00,10:07:00,260070132,2,,0,0,
vj_r1@09:57:00,10:17:00,10:17:00,260010374,3,,0,0,
vj_r1@09:57:00,10:37:00,10:37:00,260010967,4,,0,0,
vj_r1@09:57:00,10:57:00,10:57:00,260010966,5,,0,0,
vj_r1@10:04:00,10:04:00,10:04:00,260010944,1,,0,0,
vj_r1@10:04:00,10:14:00,10:14:00,260070132,2,,0,0,
vj_r1@10:04:00,10:24:00,10:24:00,260010374,3,,0,0,
vj_r1@10:04:00,10:44:00,10:44:00,260010967,4,,0,0,
vj_r1@10:04:00,11:04:00,11:04:00,260010966,5,,0,0,
vj_r1@10:11:00,10:11:00,10:11:00,260010944,1,,0,0,
vj_r1@10:11:00,10:21:00,10:21:00,260070132,2,,0,0,
vj_r1@10:11:00,10:31:00,10:31:00,260010374,3,,0,0,
vj_r1@10:11:00,10:51:00,10:51:00,260010967,4,,0,0,
vj_r1@10:11:00,11:11:00,11:11:00,260010966,5,,0,0,
vj_r1@10:18:00,10:18:00,10:18:00,260010944,1,,0,0,
vj_r1@10:18:00,10:28:00,10:28:00,260070132,2,,0,0,
vj_r1@10:18:00,10:38:00,10:38:00,260010374,3,,0,0,
vj_r1@10:18:00,10:58:00,10:58:00,260010967,4,,0,0,
vj_r1@10:18:00,11:18:00,11:18:00,260010966,5,,0,0,
vj_r1@10:25:00,10:25:00,10:25:00,260010944,1,,0,0,
vj_r1@10:25:00,10:35:00,10:35:00,260070132,2,,0,0,
vj_r1@10:25:00,10:45:00,10:45:00,260010374,3,,0,0,
vj_r1@10:25:00,11:05:00,11:05:00,260010967,4,,0,0,
vj_r1@10:25:00,11:25:00,11:25:00,260010966,5,,0,0,
vj_r1@10:32:00,10:32:00,10:32:00,260010944,1,,0,0,
vj_r1@10:32:00,10:42:00,10:42:00,260070132,2,,0,0,
vj_r1@10:32:00,10:52:00,10:52:00,260010374,3,,0,0,
vj_r1@10:32:00,11:12:00,11:12:00,260010967,4,,0,0,
vj_r1@10:32:00,11:32:00,11:32:00,260010966,5,,0,0,
vj_r1@10:39:00,10:39:00,10:39:00,260010944,1,,0,0,
vj_r1@10:39:00,10:49:00,10:49:00,260070132,2,,0,0,
vj_r1@10:39:00,10:59:00,10:59:00,260010374,3,,0,0,
vj_r1@10:39:00,11:19:00,11:19:00,260010967,4,,0,0,
vj_r1@10:39:00,11:39:00,11:39:00,260010966,5,,0,0,
vj_r1@10:46:00,10:46:00,10:46:00,260010944,1,,0,0,
vj_r1@10:46:00,10:56:00,10:56:00,260070132,2,,0,0,
vj_r1@10:46:00,11:06:00,11:06:00,260010374,3,,0,0,
vj_r1@10:46:00,11:26:00,11:26:00,260010967,4,,0,0,
vj_r1@10:46:00,11:46:00,11:46:00,260010966,5,,0,0,
vj_r1@10:53:00,10:53:00,10:53:00,260010944,1,,0,0,
vj_r1@10:53:00,11:03:00,11:03:00,260070132,2,,0,0,
vj_r1@10:53:00,11:13:00,11:13:00,260010374,3,,0,0,
vj_r1@10:53:00,11:33:00,11:33:00,260010967,4,,0,0,
vj_r1@10:53:00,11:53:00,11:53:00,260010966,5,,0,0,
vj_r1@11:00:00,11:00:00,11:00:00,260010944,1,,0,0,
vj_r1@11:00:00,11:10:00,11:10:00,260070132,2,,0,0,
vj_r1@11:00:00,11:20:00,11:20:00,260010374,3,,0,0,
vj_r1@11:00:00,11:40:00,11:40:00,260010967,4,,0,0,
vj_r1@11:00:00,12:00:00,12:00:00,260010966,5,,0,0,
vj_r1@11:07:00,11:07:00,11:07:00,260010944,1,,0,0,
vj_r1@11:07:00,11:17:00,11:17:00,260070132,2,,0,0,
vj_r1@11:07:00,11:27:00,11:27:00,260010374,3,,0,0,
vj_r1@11:07:00,11:47:00,11:47:00,260010967,4,,0,0,
vj_r1@11:07:00,12:07:00,12:07:00,260010966,5,,0,0,
vj_r1@11:14:00,11:14:00,11:14:00,260010944,1,,0,0,
vj_r1@11:14:00,11:24:00,11:24:00,260070132,2,,0,0,
vj_r1@11:14:00,11:34:00,11:34:00,260010374,3,,0,0,
vj_r1@11:14:00,11:54:00,11:54:00,260010967,4,,0,0,
vj_r1@11:14:00,12:14:00,12:14:00,260010966,5,,0,0,
vj_r1@11:21:00,11:21:00,11:21:00,260010944,1,,0,0,
vj_r1@11:21:00,11:31:00,11:31:00,260070132,2,,0,0,
vj_r1@11:21:00,11:41:00,11:41:00,260010374,3,,0,0,
vj_r1@11:21:00,12:01:00,12:01:00,260010967,4,,0,0,
vj_r1@11:21:00,12:21:00,12:21:00,260010966,5,,0,0,
vj_r1@11:28:00,11:28:00,11:28:00,260010944,1,,0,0,
vj_r1@11:28:00,11:38:00,11:38:00,260070132,2,,0,0,
vj_r1@11:28:00,11:48:00,11:48:00,260010374,3,,0,0,
vj_r1@11:28:00,12:08:00,12:08:00,260010967,4,,0,0,
vj_r1@11:28:00,12:28:00,12:28:00,260010966,5,,0,0,
vj_r1@11:35:00,11:35:00,11:35:00,260010944,1,,0,0,
vj_r1@11:35:00,11:45:00,11:45:00,260070132,2,,0,0,
vj_r1@11:35:00,11:55:00,11:55:00,260010374,3,,0,0,
vj_r1@11:35:00,12:15:00,12:15:00,260010967,4,,0,0,
vj_r1@11:35:00,12:35:00,12:35:00,260010966,5,,0,0,
vj_r1@11:42:00,11:42:00,11:42:00,260010944,1,,0,0,
vj_r1@11:42:00,11:52:00,11:52:00,260070132,2,,0,0,
vj_r1@11:42:00,12:02:00,12:02:00,260010374,3,,0,0,
vj_r1@11:42:00,12:22:00,12:22:00,260010967,4,,0,0,
vj_r1@11:42:00,12:42:00,12:42:00,260010966,5,,0,0,
vj_r1@11:49:00,11:49:00,11:49:00,260010944,1,,0,0,
vj_r1@11:49:00,11:59:00,11:59:00,260070132,2,,0,0,
vj_r1@11:49:00,12:09:00,12:09:00,260010374,3,,0,0,
vj_r1@11:49:00,12:29:00,12:29:00,260010967,4,,0,0,
vj_r1@11:49:00,12:49:00,12:49:00,260010966,5,,0,0,
vj_r1@11:56:00,11:56:00,11:56:00,260010944,1,,0,0,
vj_r1@11:56:00,12:06:00,12:06:00,260070132,2,,0,0,
vj_r1@11:56:00,12:16:00,12:16:00,260010374,3,,0,0,
vj_r1@11:56:00,12:36:00,12:36:00,260010967,4,,0,0,
vj_r1@11:56:00,12:56:00,12:56:00,260010966,5,,0,0,
vj_r1@12:03:00,12:03:00,12:03:00,260010944,1,,0,0,
vj_r1@12:03:00,12:13:00,12:13:00,260070132,2,,0,0,
vj_r1@12:03:00,12:23:00,12:23:00,260010374,3,,0,0,
vj_r1@12:03:00,12:43:00,12:43:00,260010967,4,,0,0,
vj_r1@12:03:00,13:03:00,13:03:00,260010966,5,,0,0,
vj_r1@12:10:00,12:10:00,12:10:00,260010944,1,,0,0,
vj_r1@12:10:00,12:20:00,12:20:00,260070132,2,,0,0,
vj_r1@12:10:00,12:30:00,12:30:00,260010374,3,,0,0,
vj_r1@12:10:00,12:50:00,12:50:00,260010967,4,,0,0,
vj_r1@12:10:00,13:10:00,13:10:00,260010966,5,,0,0,
vj_r1@12:17:00,12:17:00,12:17:00,260010944,1,,0,0,
vj_r1@12:17:00,12:27:00,12:27:00,260070132,2,,0,0,
vj_r1@12:17:00,12:37:00,12:37:00,260010374,3,,0,0,
vj_r1@12:17:00,12:57:00,12:57:00,260010967,4,,0,0,
vj_r1@12:17:00,13:17:00,13:17:00,260010966,5,,0,0,
