trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
vj_2@08:00:00,11:50:00,11:50:00,0600000026,21,,0,0,
vj_2@08:00:00,12:00:00,12:00:00,0600000027,22,,0,0,
vj_2@08:00:00,12:10:00,12:10:00,0600000028,23,,0,0,
vj_2@08:00:00,12:20:00,12:20:00,0600000029,24,,0,0,
vj_2@08:00:00,12:30:00,12:30:00,0600000030,25,,0,0,
vj_2@08:00:00,12:40:00,12:40:00,0600000031,26,,0,0,
vj_2@08:00:00,12:50:00,12:50:00,0600000032,27,,0,0,
vj_2@08:00:00,13:00:00,13:00:00,0600000033,28,,0,0,
vj_2@08:00:00,13:10:00,13:10:00,0600000034,29,,0,0,
vj_2@08:00:00,13:20:00,13:20:00,0600000036,30,,0,0,
vj_2@08:00:00,13:30:00,13:30:00,0600000037,31,,0,0,
vj_3@08:30:00,08:30:00,08:30:00,0600000001,1,,0,0,
vj_3@08:30:00,08:50:00,08:50:00,0600000002,2,,0,0,
vj_3@08:30:00,09:10:00,09:10:00,0600000003,3,,0,0,
vj_3@08:30:00,09:20:00,09:20:00,0600000004,4,,0,0,
vj_3@08:30:00,09:30:00,09:30:00,0600000005,5,,0,0,
vj_3@08:30:00,09:40:00,09:40:00,0600000011,6,,0,0,
vj_3@08:30:00,10:00:00,10:00:00,0600000012,7,,0,0,
vj_3@08:30:00,10:20:00,10:20:00,0600000013,8,,0,0,
vj_3@08:30:00,10:30:00,10:30:00,0600000014,9,,0,0,
vj_3@08:30:00,10:40:00,10:40:00,0600000015,10,,0,0,
vj_3@08:30:00,10:40:00,10:40:00,0600000016,11,,0,0,
vj_3@08:30:00,10:50:00,10:50:00,0600000017,12,,0,0,
vj_3@08:30:00,11:00:00,11:00:00,0600000018,13,,0,0,
vj_3@08:30:00,11:10:00,11:10:00,0600000019,14,,0,0,
vj_3@08:30:00,11:10:00,11:10:00,0600000020,15,,0,0,
vj_3@08:30:00,11:20:00,11:20:00,0600000021,16,,0,0,
vj_3@08:30:00,11:30:00,11:30:00,0600000022,17,,0,0,
vj_3@08:30:00,11:50:00,11:50:00,0600000023,18,,0,0,
vj_3@08:30:00,12:00:00,12:00:00,0600000024,19,,0,0,
vj_3@08:30:00,12:10:00,12:10:00,0600000025,20,,0,0,
vj_3@08:30:00,12:20:00,12:20:00,0600000026,21,,0,0,
vj_3@08:30:00,12:30:00,12:30:00,0600000027,22,,0,0,
vj_3@08:30:00,12:40:00,12:40:00,0600000028,23,,0,0,
vj_3@08:30:00,12:50:00,12:50:00,0600000029,24,,0,0,
vj_3@08:30:00,13:00:00,13:00:00,0600000030,25,,0,0,
vj_3@08:30:00,13:10:00,13:10:00,0600000031,26,,0,0,
vj_3@08:30:00,13:20:00,13:20:00,0600000032,27,,0,0,
vj_3@08:30:00,13:30:00,13:30:00,0600000033,28,,0,0,
vj_3@08:30:00,13:40:00,13:40:00,0600000034,29,,0,0,
vj_3@08:30:00,13:50:00,13:50:00,0600000036,30,,0,0,
vj_3@08:30:00,14:00:00,14:00:00,0600000037,31,,0,0,
vj_4@09:00:00,09:00:00,09:00:00,0600000001,1,,0,0,
vj_4@09:00:00,09:20:00,09:20:00,0600000002,2,,0,0,
vj_4@09:00:00,09:40:00,09:40:00,0600000003,3,,0,0,
vj_4@09:00:00,09:50:00,09:50:00,0600000004,4,,0,0,
vj_4@09:00:00,10:00:00,10:00:00,0600000005,5,,0,0,
vj_4@09:00:00,10:10:00,10:10:00,0600000011,6,,0,0,
vj_4@09:00:00,10:30:00,10:30:00,0600000012,7,,0,0,
vj_4@09:00:00,10:50:00,10:50:00,0600000013,8,,0,0,
vj_4@09:00:00,11:00:00,11:00:00,0600000014,9,,0,0,
vj_4@09:00:00,11:10:00,11:10:00,0600000015,10,,0,0,
vj_4@09:00:00,11:10:00,11:10:00,0600000016,11,,0,0,
vj_4@09:00:00,11:20:00,11:20:00,0600000017,12,,0,0,
vj_4@09:00:00,11:30:00,11:30:00,0600000018,13,,0,0,
vj_4@09:00:00,11:40:00,11:40:00,0600000019,14,,0,0,
vj_4@09:00:00,11:40:00,11:40:00,0600000020,15,,0,0,
vj_4@09:00:00,11:50:00,11:50:00,0600000021,16,,0,0,
vj_4@09:00:00,12:00:00,12:00:00,0600000022,17,,0,0,
vj_4@09:00:00,12:20:00,12:20:00,0600000023,18,,0,0,
vj_4@09:00:00,12:30:00,12:30:00,0600000024,19,,0,0,
vj_4@09:00:00,12:40:00,12:40:00,0600000025,20,,0,0,
vj_4@09:00:00,12:50:00,12:50:00,0600000026,21,,0,0,
vj_4@09:00:00,13:00:00,13:00:00,0600000027,22,,0,0,
vj_4@09:00:00,13:10:00,13:10:00,0600000028,23,,0,0,
vj_4@09:00:00,13:20:00,13:20:00,0600000029,24,,0,0,
vj_4@09:00:00,13:30:00,13:30:00,0600000030,25,,0,0,
vj_4@09:00:00,13:40:00,13:40:00,0600000031,26,,0,0,
vj_4@09:00:00,13:50:00,13:50:00,0600000032,27,,0,0,
vj_4@09:00:00,14:00:00,14:00:00,0600000033,28,,0,0,
vj_4@09:00:00,14:10:00,14:10:00,0600000034,29,,0,0,
vj_4@09:00:00,14:20:00,14:20:00,0600000036,30,,0,0,
vj_4@09:00:00,14:30:00,14:30:00,0600000037,31,,0,0,
vj_5@09:30:00,09:30:00,09:30:00,0600000001,1,,0,0,
vj_5@09:30:00,09:50:00,09:50:00,0600000002,2,,0,0,
vj_5@09:30:00,10:10:00,10:10:00,0600000003,3,,0,0,
vj_5@09:30:00,10:20:00,10:20:00,0600000004,4,,0,0,
vj_5@09:30:00,10:30:00,10:30:00,0600000005,5,,0,0,
vj_5@09:30:00,10:40:00,10:40:00,0600000011,6,,0,0,
vj_5@09:30:00,11:00:00,11:00:00,0600000012,7,,0,0,
vj_5@09:30:00,11:20:00,11:20:00,0600000013,8,,0,0,
vj_5@09:30:00,11:30:00,11:30:00,0600000014,9,,0,0,
vj_5@09:30:00,11:40:00,11:40:00,0600000015,10,,0,0,
vj_5@09:30:00,11:40:00,11:40:00,0600000016,11,,0,0,
vj_5@09:30:00,11:50:00,11:50:00,0600000017,12,,0,0,
vj_5@09:30:00,12:00:00,12:00:00,0600000018,13,,0,0,
vj_5@09:30:00,12:10:00,12:10:00,0600000019,14,,0,0,
vj_5@09:30:00,12:10:00,12:10:00,0600000020,15,,0,0,
vj_5@09:30:00,12:20:00,12:20:00,0600000021,16,,0,0,
vj_5@09:30:00,12:30:00,12:30:00,0600000022,17,,0,0,
vj_5@09:30:00,12:50:00,12:50:00,0600000023,18,,0,0,
vj_5@09:30:00,13:00:00,13:00:00,0600000024,19,,0,0,
vj_5@09:30:00,13:10:00,13:10:00,0600000025,20,,0,0,
vj_5@09:30:00,13:20:00,13:20:00,0600000026,21,,0,0,
vj_5@09:30:00,13:30:00,13:30:00,0600000027,22,,0,0,
vj_5@09:30:00,13:40:00,13:40:00,0600000028,23,,0,0,
vj_5@09:30:00,13:50:00,13:50:00,0600000029,24,,0,0,
vj_5@09:30:00,14:00:00,14:00:00,0600000030,25,,0,0,
vj_5@09:30:00,14:10:00,14:10:00,0600000031,26,,0,0,
vj_5@09:30:00,14:20:00,14:20:00,0600000032,27,,0,0,
vj_5@09:30:00,14:30:00,14:30:00,0600000033,28,,0,0,
vj_5@09:30:00,14:40:00,14:40:00,0600000034,29,,0,0,
vj_5@09:30:00,14:50:00,14:50:00,0600000036,30,,0,0,
vj_5@09:30:00,15:00:00,15:00:00,0600000037,31,,0,0,
vj_6@10:15:00,10:15:00,10:15:00,0600000001,1,,0,0,
vj_6@10:15:00,10:35:00,10:35:00,0600000002,2,,0,0,
vj_6@10:15:00,10:55:00,10:55:00,0600000003,3,,0,0,
vj_6@10:15:00,11:05:00,11:05:00,0600000004,4,,0,0,
vj_6@10:15:00,11:15:00,11:15:00,0600000005,5,,0,0,
vj_6@10:15:00,11:25:00,11:25:00,0600000011,6,,0,0,
vj_6@10:15:00,11:45:00,11:45:00,0600000012,7,,0,0,
vj_6@10:15:00,12:05:00,12:05:00,0600000013,8,,0,0,
vj_6@10:15:00,12:15:00,12:15:00,0600000014,9,,0,0,
vj_6@10:15:00,12:25:00,12:25:00,0600000015,10,,0,0,
vj_6@10:15:00,12:25:00,12:25:00,0600000016,11,,0,0,
vj_6@10:15:00,12:35:00,12:35:00,0600000017,12,,0,0,
vj_6@10:15:00,12:45:00,12:45:00,0600000018,13,,0,0,
vj_6@10:15:00,12:55:00,12:55:00,0600000019,14,,0,0,
vj_6@10:15:00,12:55:00,12:55:00,0600000020,15,,0,0,
vj_6@10:15:00,13:05:00,13:05:00,0600000021,16,,0,0,
vj_6@10:15:00,13:15:00,13:15:00,0600000022,17,,0,0,
vj_6@10:15:00,13:35:00,13:35:00,0600000023,18,,0,0,
vj_6@10:15:00,13:45:00,13:45:00,0600000024,19,,0,0,
vj_6@10:15:00,13:55:00,13:55:00,0600000025,20,,0,0,
vj_6@10:15:00,14:05:00,14:05:00,0600000026,21,,0,0,
vj_6@10:15:00,14:15:00,14:15:00,0600000027,22,,0,0,
vj_6@10:15:00,14:25:00,14:25:00,0600000028,23,,0,0,
vj_6@10:15:00,14:35:00,14:35:00,0600000029,24,,0,0,
vj_6@10:15:00,14:45:00,14:45:00,0600000030,25,,0,0,
vj_6@10:15:00,14:55:00,14:55:00,0600000031,26,,0,0,
vj_6@10:15:00,15:05:00,15:05:00,0600000032,27,,0,0,
vj_6@10:15:00,15:15:00,15:15:00,0600000033,28,,0,0,
vj_6@10:15:00,15:25:00,15:25:00,0600000034,29,,0,0,
vj_6@10:15:00,15:35:00,15:35:00,0600000036,30,,0,0,
vj_6@10:15:00,15:45:00,15:45:00,0600000037,31,,0,0,
vj_7@10:32:00,10:32:00,10:32:00,0600000001,1,,0,0,
vj_7@10:32:00,10:52:00,10:52:00,0600000002,2,,0,0,
vj_7@10:32:00,11:12:00,11:12:00,0600000003,3,,0,0,
vj_7@10:32:00,11:22:00,11:22:00,0600000004,4,,0,0,
vj_7@10:32:00,11:32:00,11:32:00,0600000005,5,,0,0,
vj_7@10:32:00,11:42:00,11:42:00,0600000011,6,,0,0,
vj_7@10:32:00,12:02:00,12:02:00,0600000012,7,,0,0,
vj_7@10:32:00,12:22:00,12:22:00,0600000013,8,,0,0,
vj_7@10:32:00,12:32:00,12:32:00,0600000014,9,,0,0,
vj_7@10:32:00,12:42:00,12:42:00,0600000015,10,,0,0,
vj_7@10:32:00,12:42:00,12:42:00,0600000016,11,,0,0,
vj_7@10:32:00,12:52:00,12:52:00,0600000017,12,,0,0,
vj_7@10:32:00,13:02:00,13:02:00,0600000018,13,,0,0,
vj_7@10:32:00,13:12:00,13:12:00,0600000019,14,,0,0,
vj_7@10:32:00,13:12:00,13:12:00,0600000020,15,,0,0,
vj_7@10:32:00,13:22:00,13:22:00,0600000021,16,,0,0,
vj_7@10:32:00,13:32:00,13:32:00,0600000022,17,,0,0,
vj_7@10:32:00,13:52:00,13:52:00,0600000023,18,,0,0,
vj_7@10:32:00,14:02:00,14:02:00,0600000024,19,,0,0,
vj_7@10:32:00,14:12:00,14:12:00,0600000025,20,,0,0,
vj_7@10:32:00,14:22:00,14:22:00,0600000026,21,,0,0,
vj_7@10:32:00,14:32:00,14:32:00,0600000027,22,,0,0,
vj_7@10:32:00,14:42:00,14:42:00,0600000028,23,,0,0,
vj_7@10:32:00,14:52:00,14:52:00,0600000029,24,,0,0,
vj_7@10:32:00,15:02:00,15:02:00,0600000030,25,,0,0,
vj_7@10:32:00,15:12:00,15:12:00,0600000031,26,,0,0,
vj_7@10:32:00,15:22:00,15:22:00,0600000032,27,,0,0,
vj_7@10:32:00,15:32:00,15:32:00,0600000033,28,,0,0,
vj_7@10:32:00,15:42:00,15:42:00,0600000034,29,,0,0,
vj_7@10:32:00,15:52:00,15:52:00,0600000036,30,,0,0,
vj_7@10:32:00,16:02:00,16:02:00,0600000037,31,,0,0,
vj_8@10:40:00,10:40:00,10:40:00,0600000001,1,,0,0,
vj_8@10:40:00,11:00:00,11:00:00,0600000002,2,,0,0,
vj_8@10:40:00,11:20:00,11:20:00,0600000003,3,,0,0,
vj_8@10:40:00,11:30:00,11:30:00,0600000004,4,,0,0,
vj_8@10:40:00,11:40:00,11:40:00,0600000005,5,,0,0,
vj_8@10:40:00,11:50:00,11:50:00,0600000011,6,,0,0,
vj_8@10:40:00,12:10:00,12:10:00,0600000012,7,,0,0,
vj_8@10:40:00,12:30:00,12:30:00,0600000013,8,,0,0,
vj_8@10:40:00,12:40:00,12:40:00,0600000014,9,,0,0,
vj_8@10:40:00,12:50:00,12:50:00,0600000015,10,,0,0,
vj_8@10:40:00,12:50:00,12:50:00,0600000016,11,,0,0,
vj_8@10:40:00,13:00:00,13:00:00,0600000017,12,,0,0,
vj_8@10:40:00,13:10:00,13:10:00,0600000018,13,,0,0,
vj_8@10:40:00,13:20:00,13:20:00,0600000019,14,,0,0,
vj_8@10:40:00,13:20:00,13:20:00,0600000020,15,,0,0,
vj_8@10:40:00,13:30:00,13:30:00,0600000021,16,,0,0,
vj_8@10:40:00,13:40:00,13:40:00,0600000022,17,,0,0,
vj_8@10:40:00,14:00:00,14:00:00,0600000023,18,,0,0,
vj_8@10:40:00,14:10:00,14:10:00,0600000024,19,,0,0,
vj_8@10:40:00,14:20:00,14:20:00,0600000025,20,,0,0,
vj_8@10:40:00,14:30:00,14:30:00,0600000026,21,,0,0,
vj_8@10:40:00,14:40:00,14:40:00,0600000027,22,,0,0,
vj_8@10:40:00,14:50:00,14:50:00,0600000028,23,,0,0,
vj_8@10:40:00,15:00:00,15:00:00,0600000029,24,,0,0,
vj_8@10:40:00,15:10:00,15:10:00,0600000030,25,,0,0,
vj_8@10:40:00,15:20:00,15:20:00,0600000031,26,,0,0,
vj_8@10:40:00,15:30:00,15:30:00,0600000032,27,,0,0,
vj_8@10:40:00,15:40:00,15:40:00,0600000033,28,,0,0,
vj_8@10:40:00,15:50:00,15:50:00,0600000034,29,,0,0,
vj_8@10:40:00,16:00:00,16:00:00,0600000036,30,,0,0,
vj_8@10:40:00,16:10:00,16:10:00,0600000037,31,,0,0,
vj_9@11:02:00,11:02:00,11:02:00,0600000001,1,,0,0,
vj_9@11:02:00,11:22:00,11:22:00,0600000002,2,,0,0,
vj_9@11:02:00,11:42:00,11:42:00,0600000003,3,,0,0,
vj_9@11:02:00,11:52:00,11:52:00,0600000004,4,,0,0,
vj_9@11:02:00,12:02:00,12:02:00,0600000005,5,,0,0,
vj_9@11:02:00,12:12:00,12:12:00,0600000011,6,,0,0,
vj_9@11:02:00,12:32:00,12:32:00,0600000012,7,,0,0,
vj_9@11:02:00,12:52:00,12:52:00,0600000013,8,,0,0,
vj_9@11:02:00,13:02:00,13:02:00,0600000014,9,,0,0,
vj_9@11:02:00,13:12:00,13:12:00,0600000015,10,,0,0,
vj_9@11:02:00,13:12:00,13:12:00,0600000016,11,,0,0,
vj_9@11:02:00,13:22:00,13:22:00,0600000017,12,,0,0,
vj_9@11:02:00,13:32:00,13:32:00,0600000018,13,,0,0,
vj_9@11:02:00,13:42:00,13:42:00,0600000019,14,,0,0,
vj_9@11:02:00,13:42:00,13:42:00,0600000020,15,,0,0,
vj_9@11:02:00,13:52:00,13:52:00,0600000021,16,,0,0,
vj_9@11:02:00,14:02:00,14:02:00,0600000022,17,,0,0,
vj_9@11:02:00,14:22:00,14:22:00,0600000023,18,,0,0,
vj_9@11:02:00,14:32:00,14:32:00,0600000024,19,,0,0,
vj_9@11:02:00,14:42:00,14:42:00,0600000025,20,,0,0,
vj_9@11:02:00,14:52:00,14:52:00,0600000026,21,,0,0,
vj_9@11:02:00,15:02:00,15:02:00,0600000027,22,,0,0,
vj_9@11:02:00,15:12:00,15:12:00,0600000028,23,,0,0,
vj_9@11:02:00,15:22:00,15:22:00,0600000029,24,,0,0,
vj_9@11:02:00,15:32:00,15:32:00,0600000030,25,,0,0,
vj_9@11:02:00,15:42:00,15:42:00,0600000031,26,,0,0,
vj_9@11:02:00,15:52:00,15:52:00,0600000032,27,,0,0,
vj_9@11:02:00,16:02:00,16:02:00,0600000033,28,,0,0,
vj_9@11:02:00,16:12:00,16:12:00,0600000034,29,,0,0,
vj_9@11:02:00,16:22:00,16:22:00,0600000036,30,,0,0,
vj_9@11:02:00,16:32:00,16:32:00,0600000037,31,,0,0,
vj_10@11:14:00,11:14:00,11:14:00,0600000001,1,,0,0,
vj_10@11:14:00,11:34:00,11:34:00,0600000002,2,,0,0,
vj_10@11:14:00,11:54:00,11:54:00,0600000003,3,,0,0,
vj_10@11:14:00,12:04:00,12:04:00,0600000004,4,,0,0,
vj_10@11:14:00,12:14:00,12:14:00,0600000005,5,,0,0,
vj_10@11:14:00,12:24:00,12:24:00,0600000011,6,,0,0,
vj_10@11:14:00,12:44:00,12:44:00,0600000012,7,,0,0,
vj_10@11:14:00,13:04:00,13:04:00,0600000013,8,,0,0,
vj_10@11:14:00,13:14:00,13:14:00,0600000014,9,,0,0,
vj_10@11:14:00,13:24:00,13:24:00,0600000015,10,,0,0,
vj_10@11:14:00,13:24:00,13:24:00,0600000016,11,,0,0,
vj_10@11:14:00,13:34:00,13:34:00,0600000017,12,,0,0,
vj_10@11:14:00,13:44:00,13:44:00,0600000018,13,,0,0,
vj_10@11:14:00,13:54:00,13:54:00,0600000019,14,,0,0,
vj_10@11:14:00,13:54:00,13:54:00,0600000020,15,,0,0,
vj_10@11:14:00,14:04:00,14:04:00,0600000021,16,,0,0,
vj_10@11:14:00,14:14:00,14:14:00,0600000022,17,,0,0,
vj_10@11:14:00,14:34:00,14:34:00,0600000023,18,,0,0,
vj_10@11:14:00,14:44:00,14:44:00,0600000024,19,,0,0,
vj_10@11:14:00,14:54:00,14:54:00,0600000025,20,,0,0,
vj_10@11:14:00,15:04:00,15:04:00,0600000026,21,,0,0,
vj_10@11:14:00,15:14:00,15:14:00,0600000027,22,,0,0,
vj_10@11:14:00,15:24:00,15:24:00,0600000028,23,,0,0,
vj_10@11:14:00,15:34:00,15:34:00,0600000029,24,,0,0,
vj_10@11:14:00,15:44:00,15:44:00,0600000030,25,,0,0,
vj_10@11:14:00,15:54:00,15:54:00,0600000031,26,,0,0,
vj_10@11:14:00,16:04:00,16:04:00,0600000032,27,,0,0,
vj_10@11:14:00,16:14:00,16:14:00,0600000033,28,,0,0,
vj_10@11:14:00,16:24:00,16:24:00,0600000034,29,,0,0,
vj_10@11:14:00,16:34:00,16:34:00,0600000036,30,,0,0,
vj_10@11:14:00,16:44:00,16:44:00,0600000037,31,,0,0,
vj_11@11:24:00,11:24:00,11:24:00,0600000001,1,,0,0,
vj_11@11:24:00,11:44:00,11:44:00,0600000002,2,,0,0,
vj_11@11:24:00,12:04:00,12:04:00,0600000003,3,,0,0,
vj_11@11:24:00,12:14:00,12:14:00,0600000004,4,,0,0,
vj_11@11:24:00,12:24:00,12:24:00,0600000005,5,,0,0,
vj_11@11:24:00,12:34:00,12:34:00,0600000011,6,,0,0,
vj_11@11:24:00,12:54:00,12:54:00,0600000012,7,,0,0,
vj_11@11:24:00,13:14:00,13:14:00,0600000013,8,,0,0,
vj_11@11:24:00,13:24:00,13:24:00,0600000014,9,,0,0,
vj_11@11:24:00,13:34:00,13:34:00,0600000015,10,,0,0,
vj_11@11:24:00,13:34:00,13:34:00,0600000016,11,,0,0,
vj_11@11:24:00,13:44:00,13:44:00,0600000017,12,,0,0,
vj_11@11:24:00,13:54:00,13:54:00,0600000018,13,,0,0,
vj_11@11:24:00,14:04:00,14:04:00,0600000019,14,,0,0,
vj_11@11:24:00,14:04:00,14:04:00,0600000020,15,,0,0,
vj_11@11:24:00,14:14:00,14:14:00,0600000021,16,,0,0,
vj_11@11:24:00,14:24:00,14:24:00,0600000022,17,,0,0,
vj_11@11:24:00,14:44:00,14:44:00,0600000023,18,,0,0,
vj_11@11:24:00,14:54:00,14:54:00,0600000024,19,,0,0,
vj_11@11:24:00,15:04:00,15:04:00,0600000025,20,,0,0,
vj_11@11:24:00,15:14:00,15:14:00,0600000026,21,,0,0,
vj_11@11:24:00,15:24:00,15:24:00,0600000027,22,,0,0,
vj_11@11:24:00,15:34:00,15:34:00,0600000028,23,,0,0,
vj_11@11:24:00,15:44:00,15:44:00,0600000029,24,,0,0,
vj_11@11:24:00,15:54:00,15:54:00,0600000030,25,,0,0,
vj_11@11:24:00,16:04:00,16:04:00,0600000031,26,,0,0,
vj_11@11:24:00,16:14:00,16:14:00,0600000032,27,,0,0,
vj_11@11:24:00,16:24:00,16:24:00,0600000033,28,,0,0,
vj_11@11:24:00,16:34:00,16:34:00,0600000034,29,,0,0,
vj_11@11:24:00,16:44:00,16:44:00,0600000036,30,,0,0,
vj_11@11:24:00,16:54:00,16:54:00,0600000037,31,,0,0,
vj_12@11:44:00,11:44:00,11:44:00,0600000001,1,,0,0,
vj_12@11:44:00,12:04:00,12:04:00,0600000002,2,,0,0,
vj_12@11:44:00,12:24:00,12:24:00,0600000003,3,,0,0,
vj_12@11:44:00,12:34:00,12:34:00,0600000004,4,,0,0,
vj_12@11:44:00,12:44:00,12:44:00,0600000005,5,,0,0,
vj_12@11:44:00,12:54:00,12:54:00,0600000011,6,,0,0,
vj_12@11:44:00,13:14:00,13:14:00,0600000012,7,,0,0,
vj_12@11:44:00,13:34:00,13:34:00,0600000013,8,,0,0,
vj_12@11:44:00,13:44:00,13:44:00,0600000014,9,,0,0,
vj_12@11:44:00,13:54:00,13:54:00,0600000015,10,,0,0,
vj_12@11:44:00,13:54:00,13:54:00,0600000016,11,,0,0,
vj_12@11:44:00,14:04:00,14:04:00,0600000017,12,,0,0,
vj_12@11:44:00,14:14:00,14:14:00,0600000018,13,,0,0,
vj_12@11:44:00,14:24:00,14:24:00,0600000019,14,,0,0,
vj_12@11:44:00,14:24:00,14:24:00,0600000020,15,,0,0,
vj_12@11:44:00,14:34:00,14:34:00,0600000021,16,,0,0,
vj_12@11:44:00,14:44:00,14:44:00,0600000022,17,,0,0,
vj_12@11:44:00,15:04:00,15:04:00,0600000023,18,,0,0,
vj_12@11:44:00,15:14:00,15:14:00,0600000024,19,,0,0,
vj_12@11:44:00,15:24:00,15:24:00,0600000025,20,,0,0,
vj_12@11:44:00,15:34:00,15:34:00,0600000026,21,,0,0,
vj_12@11:44:00,15:44:00,15:44:00,0600000027,22,,0,0,
vj_12@11:44:00,15:54:00,15:54:00,0600000028,23,,0,0,
vj_12@11:44:00,16:04:00,16:04:00,0600000029,24,,0,0,
vj_12@11:44:00,16:14:00,16:14:00,0600000030,25,,0,0,
vj_12@11:44:00,16:24:00,16:24:00,0600000031,26,,0,0,
vj_12@11:44:00,16:34:00,16:34:00,0600000032,27,,0,0,
vj_12@11:44:00,16:44:00,16:44:00,0600000033,28,,0,0,
vj_12@11:44:00,16:54:00,16:54:00,0600000034,29,,0,0,
vj_12@11:44:00,17:04:00,17:04:00,0600000036,30,,0,0,
vj_12@11:44:00,17:14:00,17:14:00,0600000037,31,,0,0,
vj_13@12:00:00,12:00:00,12:00:00,0600000001,1,,0,0,
vj_13@12:00:00,12:20:00,12:20:00,0600000002,2,,0,0,
vj_13@12:00:00,12:40:00,12:40:00,0600000003,3,,0,0,
vj_13@12:00:00,12:50:00,12:50:00,0600000004,4,,0,0,
vj_13@12:00:00,13:00:00,13:00:00,0600000005,5,,0,0,
vj_13@12:00:00,13:10:00,13:10:00,0600000011,6,,0,0,
vj_13@12:00:00,13:30:00,13:30:00,0600000012,7,,0,0,
vj_13@12:00:00,13:50:00,13:50:00,0600000013,8,,0,0,
vj_13@12:00:00,14:00:00,14:00:00,0600000014,9,,0,0,
vj_13@12:00:00,14:10:00,14:10:00,0600000015,10,,0,0,
vj_13@12:00:00,14:10:00,14:10:00,0600000016,11,,0,0,
vj_13@12:00:00,14:20:00,14:20:00,0600000017,12,,0,0,
vj_13@12:00:00,14:30:00,14:30:00,0600000018,13,,0,0,
